,question,golden_answer,answer,judge,model
1773,who was the editor of the journal jugantor published in the time of swadeshi movement,Bhupendranath Dutt,Bhupendranath Dutta was the editor of the journal Jugantar during the time of the Swadeshi movement.,True,gpt4
1774,when did indoor toilets become common in america,After World War I,"Indoor toilets began to become more common in urban areas of America by the late 19th century. However, it wasn't until well into the 20th century that they became widespread in most homes, particularly in rural areas.",False,gpt4
1775,who wrote were going on a bear hunt,Michael Rosen,"""We're Going on a Bear Hunt"" was written by Michael Rosen.",True,gpt4
1776,what is the revolution period of venus in earth years,224.7 Earth days,The revolution period of Venus around the sun is approximately 225 Earth days.,True,gpt4
1777,who has the power to approve or veto legislation constitution,the President,"In the United States, the President has the power to approve or veto legislation according to the Constitution.",True,gpt4
1778,when was the taming ofthe shrew first performed,prior to June 1592,"""The Taming of the Shrew"" by William Shakespeare is believed to have been first performed between 1590 and 1592.",True,gpt4
1779,who is the first prime minister of france,Michel Debré,"The title ""Prime Minister of France"" was created in its modern sense in 1958. Michel Debré was the first to hold the position under the Fifth Republic. However, earlier versions of the position existed, and if considering the entire history of the role, it dates back to the 16th century.",True,gpt4
1780,list of strict nature reserve in the philippines,Palawan,"The Philippines is home to several strict nature reserves. It's worth noting that ""strict nature reserve"" is a designation by the International Union for Conservation of Nature (IUCN). For a comprehensive and updated list, you'd need to consult a current source or the Philippine Department of Environment and Natural Resources.",False,gpt4
1782,how and why were serial novels a phenomenon in the nineteenth century,improved economics of distribution,"Serial novels were a phenomenon in the 19th century primarily because they were more affordable for readers and provided regular content which boosted newspaper and magazine circulation. Additionally, they allowed authors to gauge audience reactions and adjust the narrative accordingly.",False,gpt4
1783,who eliminated costa rica in world cup 2014,Netherlands,Netherlands eliminated Costa Rica in the World Cup 2014 during the quarter-finals via a penalty shootout.,True,gpt4
1784,how many countries touches the land boundary of india,seven,"India shares its land boundary with 7 countries: Pakistan, China, Nepal, Bhutan, Bangladesh, Myanmar, and Afghanistan (though the Afghanistan border is very short and at a disputed territory).",True,gpt4
1785,who was the 11th prime minister of canada,R. B. Bennett,The 11th Prime Minister of Canada was John Diefenbaker.,False,gpt4
1786,when did the steel mills closed in youngstown ohio,"September 19, 1977","The major steel mills in Youngstown, Ohio, began closing in the late 1970s, with the most significant closure event commonly referred to as ""Black Monday,"" which took place on September 19, 1977.",True,gpt4
1787,who owns and operates the panama canal today,Panama Canal Authority,"The Panama Canal Authority, an agency of the Panamanian government, owns and operates the Panama Canal as of the transfer of control from the U.S. to Panama on December 31, 1999.",True,gpt4
1788,where is a simple gear train used in real life,Automobile drivetrains,"Simple gear trains are used in various real-life applications like clocks, bicycles, and some machinery where one gear drives another.",False,gpt4
1789,who plays the dad in malcom in the middle,Bryan Cranston,"The dad, Hal, in ""Malcolm in the Middle"" is played by Bryan Cranston.",True,gpt4
1791,where are the winter olympic games being played,Beijing,"The location of the Winter Olympic Games changes every four years. As of my last update in 2021, the 2018 Winter Olympics were held in Pyeongchang, South Korea. The 2022 Winter Olympics are scheduled to be in Beijing, China.",True,gpt4
1792,who made the song falling in love with you,Hugo Peretti,"The song ""Can't Help Falling in Love"" is by Elvis Presley.",True,gpt4
1793,where did saudi crown prince go to college,King Saud University,"Mohammed bin Salman, the Saudi crown prince, attended King Saud University in Riyadh.",True,gpt4
1794,who did the singing in into the woods,the cast,"In the movie ""Into the Woods,"" most of the main cast did their own singing, including Meryl Streep, Emily Blunt, James Corden, and Anna Kendrick.",True,gpt4
1795,who was the viceroy when the simon commission visited india,Lord Irwin,"When the Simon Commission visited India in 1928, Lord Irwin was the Viceroy of India.",True,gpt4
1796,who in germany signed the treaty of versailles,Gustav Bauer,"The Treaty of Versailles was not signed by Germany willingly. However, the representatives from Germany who signed it under protest were Hermann Müller and Johannes Bell.",True,gpt4
1798,when did the movie the post begin filming,May 2017,"The movie ""The Post"" began filming in May 2017.",True,gpt4
1799,who starred in an officer and a gentleman,Richard Gere,"Richard Gere and Debra Winger starred in ""An Officer and a Gentleman.""",True,gpt4
1800,what does the msc in msc cruises stand for,Mediterranean Shipping Company S.A.,"The ""MSC"" in MSC Cruises stands for Mediterranean Shipping Company.",True,gpt4
1803,when does closure of the ductus arteriosus occur,at birth,Closure of the ductus arteriosus typically begins shortly after birth and is generally completely closed within the first few days to weeks of life.,True,gpt4
1804,who does the voice of the elephant in sing,Tori Kelly,"The voice of the elephant Meena in ""Sing"" is provided by Tori Kelly.",True,gpt4
1805,who is the lead singer of depeche mode,David Gahan,The lead singer of Depeche Mode is Dave Gahan.,True,gpt4
1806,when does season 2 of just add magic come out,"October 14, 2016","Season 2 of ""Just Add Magic"" was released on January 13, 2017.",False,gpt4
1807,when does scully come back in season 2,One Breath,"Dana Scully, played by Gillian Anderson, returns in ""The Blessing Way,"" the first episode of the second season of ""The X-Files.""",False,gpt4
1808,what is the process to become a santero,a cleansing ritual,"Becoming a Santero, or a priest in the Santería religion, involves an initiation process known as ""Kariocha"" or ""Asiento."" The process involves various rituals, ceremonies, and sacrifices.",True,gpt4
1809,how many countries participated for the first time in the 2014 olympic winter games in sochi,Brazil,"Seven countries participated for the first time in the 2014 Olympic Winter Games in Sochi: Dominica, Malta, Paraguay, Timor-Leste, Togo, Tonga, and Zimbabwe.",False,gpt4
1810,how many episodes in series 7 of game of thrones are there,7,"There are 7 episodes in Series 7 of ""Game of Thrones.""",True,gpt4
1812,where does the last name andersen originate from,Danish,"The last name Andersen is of Scandinavian origin, particularly Denmark and Norway, and means ""son of Anders.""",True,gpt4
1813,what is best thing i never had song about,revenge and karma,"Beyoncé's ""Best Thing I Never Had"" is about seeing someone's true colors after a breakup and realizing that breaking up was the best thing because they weren't good for you.",False,gpt4
1814,what started the war between us and japan,attack on Pearl Harbor,"The primary event that started the war between the U.S. and Japan was the Japanese attack on Pearl Harbor on December 7, 1941.",True,gpt4
1815,tad the lost explorer and the secret of king midas english cast,Ariel Winter as Sara Lavrof,"""Tad the Lost Explorer and the Secret of King Midas"" English voice cast includes Trevor White, Alex Kelly, and Gemma Whelan among others.",False,gpt4
1816,who were the nationalist in the spanish civil war,the CEDA,"The Nationalists in the Spanish Civil War were primarily led by General Francisco Franco and consisted of monarchists, landowners, conservative and fascist groups.",True,gpt4
1817,winner of the women's royal rumble match,Asuka,"The Women's Royal Rumble match winner changes yearly as it's an annual event. Without a specific year, I can't provide a winner.",False,gpt4
1818,striking the funny bone is actually compression of the,The ulnar nerve,"Striking the ""funny bone"" results in a sensation due to the compression or striking of the ulnar nerve.",True,gpt4
1819,list of rights protected by the first amendment,the free exercise of religion,"The First Amendment protects the rights to freedom of religion, speech, press, assembly, and petition.",True,gpt4
1820,what is the name of the main artery which takes blood from the heart to the body,The aorta,The main artery which takes blood from the heart to the body is the aorta.,True,gpt4
1821,what percentage of the us population lives below the poverty line,13.5%,"The percentage of the US population living below the poverty line can vary based on data from different years. As of my last training data in 2021, it was around 10.5% (2019 data), but it is advisable to check the latest data from the U.S. Census Bureau or other relevant sources for current statistics.",False,gpt4
1823,animals that are active at dawn and dusk,Crepuscular,Animals that are active at dawn and dusk are referred to as crepuscular animals.,True,gpt4
1824,input that tells the computer which task to execute is,source code,"Input that tells the computer which task to execute typically comes from the user, often via input devices like a mouse or keyboard.",False,gpt4
