,question,golden_answer,answer,judge,model
2331,who was the grandfather on the cosby show,Earle Hyman,Joe Williams,False,fid
2332,what is the meaning of shalom in english,peace,peace,True,fid
2333,where did the tea come from in the boston tea party,England,Great Britain,True,fid
2334,why the hole in the ozone layer over antarctica,bromine,the emission of chlorofluorocarbons,False,fid
2335,what country shares borders with both belarus and romania,Ukraine,Ukraine,True,fid
2337,has been honoured with the wisden leading cricketer in the world award for 2016,Virat Kohli,Ellyse Perry,False,fid
2339,who was one of the first to chart the course of forgetting over time,Hermann Ebbinghaus,Hermann Ebbinghaus,True,fid
2340,one piece english dubbed episode 564 release date,"September 16, 2012","April 13, 2008",False,fid
2341,the most stable mineral at the earth's surface,quartz,-quartz,True,fid
2342,who did the whistling in the muppet movie,Andrew Bird,Andrew Bird,True,fid
2344,when did scotland last qualify for world cup,1998,2018,False,fid
2345,who plays the main character in hacksaw ridge,Andrew Garfield,Andrew Garfield,True,fid
2346,who opens the church of the holy sepulchre,the Sunni Muslim family,Muslim doorkeepers,False,fid
2348,when was how deep is your love released,1977,"September 22, 1998",False,fid
2350,when was the internet introduced to the public,September 1993,1979,False,fid
2351,where does creatine come from in the body,kidneys,kidney,True,fid
2352,what happens when iron reacts with oxygen and water,Rust,rusting,True,fid
2353,when did the continental congress vote to adopt the declaration of independence,"July 2, 1776","July 4, 1776",False,fid
2354,where did the titanic sink at what ocean,North Atlantic Ocean,North Atlantic Ocean,True,fid
2355,when did chicano studies become major studies programs on college campuses,By 1975,1975,True,fid
2359,who sang never gonna let you go,Leeza Miller,Leeza Miller,True,fid
2360,what was the immediate catalyst to the civil war,slavery,slavery,True,fid
2361,what happens to water that infiltrates the soil if it is not absorbed by the roots of plants,runoff,wilt,False,fid
2362,what does g stand for in baseball stats,Games played,Games played,True,fid
2363,the concept of micro finullcing was developed by who in 1976,Muhammad Yunus,Muhammad Yunus,True,fid
2364,the golden age of india took place during the rule of the,Gupta Empire,Gupta Empire,True,fid
2365,when is the world consumer right day celebrated,15 March,15 March,True,fid
2366,what is the purpose of a jake brake,slowing the vehicle,engine braking mechanism,True,fid
2367,who plays hulk in the thor and avengers series of movies,Rick D. Wasserman,Mark Ruffalo,False,fid
2368,where did the allies go after north africa,Italy,Italy,True,fid
2369,where does tropic of cancer pass in india,Chhattisgarh,Ujjain,False,fid
2370,who won the mens curling in the olympics 2018,United States,United States,True,fid
2371,who sings i feel love with the blue man group,Annette Strean,Annette Strean,True,fid
2372,what was the meaning of the song puff the magic dragon,the hardships of growing older,the lost innocence of childhood,True,fid
2373,the type of display that google glass presents to its users is called what,optical head-mounted display,optical head-mounted display,True,fid
2374,who plays young agent o in mib 3,Alice Eve,Will Smith,False,fid
2375,the man in the high castle episode 1 season 1,The New World,The End of the World,False,fid
2376,who won the battle of the first battle of bull run,Confederate,Confederate,True,fid
2378,who issued ashwamedha coins after performing ashvamedha sacrifice,Samudragupta,Chamtamula,False,fid
2379,what type of government did the ming dynasty have,imperial rule,imperial,True,fid
2380,the mughal garden of rashtrapati bhavan is modelled on which garden,the Persian gardens,Talkatora Garden,False,fid
2381,who was the sixteenth century physician who published,Andreas Vesalius,Theodore Goulston,False,fid
2382,how many terms can a mayor serve in texas,two four-year terms,two,True,fid
2383,where does the light reaction of photosynthesis occur,on the thylakoid membranes,on the thylakoid membranes,True,fid
2384,where did the battle of corinth take place,"Corinth, Mississippi","Corinth, Mississippi",True,fid
2387,who plays at the prudential center in newark,Seton Hall Pirates,Seton Hall Pirates,True,fid
2388,the cold dry winds that blow over northern india in winter are called,Northeast Monsoon,the loo,False,fid
2390,who wrote the song stop the world and let me off,W. S. Stevenson,Carl Robert Belew,True,fid
2392,what category was hurricane charley when it hit florida,Category 4,Category 4,True,fid
2393,where in the bible is the book of revelation,last book,the New Testament,True,fid
2394,who played skeletor in the movie masters of the universe,Frank Langella,Frank Langella,True,fid
2396,when was the first mad max movie release,1979,1979,True,fid
2397,the cast of don't tell mom the babysitter's dead,Christina Applegate,Christina Applegate,True,fid
2398,what does the adrenal gland produce that is necessary for the sympathetic nervous system to function,epinephrine,epinephrine,True,fid
2399,who played ice queen in chronicles of narnia,Tilda Swinton,Charlize Theron,False,fid
2400,what is the most fundamental unit of life according to the cell theory,cells,cells,True,fid
2401,who sings god is great beer is good,Currington,Psychostick,False,fid
2402,when did toyota start making cars in the us,by the early 1980s,May 1988,False,fid
2403,the art and science of making objects from clay is called,Ceramic art,Pottery,False,fid
2405,which state is the richest state in nigeria,Lagos State,Lagos,True,fid
2407,what is the name of the muslim dress,hijab,abaya,False,fid
2409,the creation of human beings in the kumulipo happens during which wā or period of creation,In the ninth wā,a cosmic night,False,fid
2410,when did the democratic party change its name,the 1830s,1844,False,fid
2411,what percentage of global man-made co2 emissions comes from worldwide aviation,4 percent cumulative effect,2.5%,False,fid
2413,when did the royal mint move to wales,1968,1967,False,fid
2414,when did marathon change its name to snickers,19 July 1990,1990,True,fid
2415,who sold out jesus for 30 pieces of silver,Judas Iscariot,Judas,True,fid
2416,who has the most big ten championships in football,Michigan,Michigan,True,fid
2417,a synonym for the content component of communication is,information,message,True,fid
2418,the initial unification of upper and lower egypt took place during which period,3000 BC,3150 BC,True,fid
2420,where do the sharks play in san jose,SAP Center at San Jose,SAP Center at San Jose,True,fid
2421,who plays rooster's girlfriend on the ranch,Maggie Lawson,Debra Winger,False,fid
2422,where was gunsmoke to the last man filmed,"Tucson, Arizona",Arizona,True,fid
2423,where are more than half your bones located,the appendicular skeleton,the legs,False,fid
2425,who was defeated in the french and indian war,France,France,True,fid
2426,who dies in the beginning of deathly hallows part 1,Hedwig,Hedwig,True,fid
2427,when did colour tv come out in uk,1967,1967,True,fid
2428,who wrote the music phantom of the opera,Andrew Lloyd Webber,Andrew Lloyd Webber,True,fid
2430,hyori bed and breakfast season 2 air date,"February 4, 2018","June 1, 2018",False,fid
2431,who represented the state of tennessee in the scopes trial,William Jennings Bryan,Clarence Darrow,False,fid
2432,when was the land rover defender first built,1991,April 1948,False,fid
2433,who played the wicked witch in wicked on broadway,Rachel Kelly Tucker,Idina Menzel,False,fid
2435,what type of artwork was created in the safavid empire,ceramics,ceramics,True,fid
2436,the king of kalinga in the mauryan period was,Ashoka,Kharavela,False,fid
2438,who won the battle of britain in ww2,British,British,True,fid
2439,what type of economic system was utilized in the soviet union,communism,a system of state ownership,True,fid
2441,what is the function of a political action committee (pac),pools campaign contributions from members,pool campaign contributions from members,True,fid
2442,what river is associated with the city of rome,Tiber,Tiber,True,fid
2443,what's the highest point in the us,Mount Whitney,Mount Whitney,True,fid
2444,where did they film season 8 of the walking dead,Georgia,"Atlanta, Georgia",True,fid
2445,how long do former presidents get secret service protection,lifetime,lifetime,True,fid
2446,who is the girl that died in eyes wide shut,Mandy,Mandy,True,fid
2447,where does the last name waller come from,Anglo-Saxon origin,Scottish,False,fid
2448,how many episodes of season 5 of curse of oak island,18,10,False,fid
2449,what is a whistle blower suit under the false claims act,qui tam,qui tam,True,fid
2450,who won the first medal in olympics for india,Norman Pritchard,Norman Pritchard,True,fid
2451,where did the northernmost land action of the american civil war occur,"St. Albans, Vermont","St. Albans, Vermont",True,fid
2452,what has been the origin of most classical dances of india,the Sanskrit text Natya Shastra,Hindu arts and religious practices,False,fid
2453,what are the colors of the netherlands flag,white,white,True,fid
2455,where is the majority of phosphorous stored in the environment,minerals,land,False,fid
2456,what are the first and second major religions in france,Islam,Catholic,True,fid
2457,who played sandy's jock boyfriend in grease,Lorenzo Lamas,Lorenzo Lamas,True,fid
2459,what is the name of the first earthquake early warning system,1991,ShakeAlert,False,fid
2460,who plays gram on the young and the restless,Max Shippee,Daniel Hall,False,fid
2461,where was robin hood prince of thieves made,the United Kingdom,United Kingdom,True,fid
2463,where does the president get authority to issue executive orders,Constitution,Article Two,False,fid
2464,who was originally cast as phoebe on charmed,Lori Rom,Lori Rom,True,fid
2465,who owns the delano hotel in las vegas,MGM Resorts International,MGM Resorts International,True,fid
2466,when did the us dollar leave the gold standard,"August 15, 1971","August 15, 1971",True,fid
2467,who played bailey in the sisterhood of the traveling pants,Jenna Boyd,Jenna Boyd,True,fid
2471,what episode of pll does jenna get her sight back,If These Dolls Could Talk,"""Eye of the Beholder""",False,fid
2472,when did they start 3 pointers in basketball,1961,1961,True,fid
2473,when will miraculous season 2 episode 11 be released,30 March 2018,"March 1, 2018",False,fid
2474,how many episodes in season 4 of last ship,10,10,True,fid
2475,when did the phantom of the opera open,October 1986:,22 August 1962,False,fid
2476,where does the water from the california aqueduct come from,the Sierra Nevada Mountains,the Sierra Nevada Mountains,True,fid
2477,when did drop it like it's hot release,"September 12, 2004","September 14, 2004",False,fid
2478,what are the 5 boroughs of new york city,Brooklyn,Brooklyn,True,fid
2479,what is the main industry in the canadian shield,mining,mining,True,fid
